1002151,20161053,60,BC,2.5
1002151,20161054,78,AB,3.5
1002151,20161055,79,AB,3.5
1002151,20161056,99,A,4
1002151,20161057,62,BC,2.5
1002151,20161058,63,BC,2.5
1002151,20161059,100,A,4
1002151,20161060,91,A,4
1002151,20161061,49,D,1
1002151,20161062,72,AB,3.5
1002151,20161063,58,BC,2.5
1002151,20161064,57,C,2
1002151,20161065,43,D,1
1002151,20161066,49,D,1
1002151,20161067,96,A,4
1002151,20161068,99,A,4
1002151,20161069,77,AB,3.5
1002151,20161070,87,A,4
1002151,20161071,75,AB,3.5
1002151,20161072,93,A,4
1002151,20161073,87,A,4
1002151,20161074,74,AB,3.5
1002151,20161075,77,AB,3.5
1003141,20141001,98,A,4
1003141,20141002,67,B,3
1003141,20141003,45,D,1
1003141,20141004,67,B,3
1003141,20141005,90,A,4
1003141,20141006,42,D,1
1003141,20141007,91,A,4
1003141,20141008,58,BC,2.5
1003141,20141009,66,B,3
1003141,20141010,42,D,1
1003141,20141011,45,D,1
1003141,20141012,82,A,4
1003141,20141013,52,C,2
1003141,20141014,100,A,4
1003141,20141015,47,D,1
1003141,20141016,48,D,1
1003141,20141017,59,BC,2.5
1003141,20141018,88,A,4
1003141,20141019,51,C,2
1003141,20141020,72,AB,3.5
1003141,20141021,98,A,4
1003141,20141022,75,AB,3.5
1003141,20141023,77,AB,3.5
1003141,20141024,91,A,4
1003141,20141025,55,C,2
1003141,20141026,74,AB,3.5
1003141,20141027,76,AB,3.5
1003141,20141028,76,AB,3.5
1003141,20141029,50,C,2
1003141,20141030,70,B,3
1003141,20141031,56,C,2
1003141,20141032,89,A,4
1003141,20141033,54,C,2
1003141,20141034,79,AB,3.5
1003141,20141035,45,D,1
1003141,20141036,77,AB,3.5
1003141,20141037,91,A,4
1003141,20141038,46,D,1
1003141,20141039,73,AB,3.5
1003141,20141040,44,D,1
1003141,20141041,53,C,2
1003141,20141042,44,D,1
1003141,20141043,74,AB,3.5
1003141,20141044,82,A,4
1003141,20141045,72,AB,3.5
1003141,20141046,79,AB,3.5
1003141,20141047,70,B,3
1003141,20141048,71,B,3
1003141,20141049,60,BC,2.5
1003141,20141050,79,AB,3.5
1003141,20141051,43,D,1
1003141,20141052,51,C,2
1003151,20151001,74,AB,3.5
1003151,20151002,53,C,2
1003151,20151003,59,BC,2.5
1003151,20151004,60,BC,2.5
1003151,20151005,81,A,4
1003151,20151006,76,AB,3.5
1003151,20151007,55,C,2
1003151,20151008,75,AB,3.5
1003151,20151009,58,BC,2.5
1003151,20151010,93,A,4
1003151,20151011,68,B,3
1003151,20151012,58,BC,2.5
1003151,20151013,43,D,1
1003151,20151014,82,A,4
1003151,20151015,46,D,1
1003151,20151016,96,A,4
1003151,20151017,90,A,4
1003151,20151018,60,BC,2.5
1003151,20151019,95,A,4
1003151,20151020,78,AB,3.5
1003151,20151021,53,C,2
1003151,20151022,62,BC,2.5
1003151,20151023,82,A,4
1003151,20151024,91,A,4
1003151,20151025,76,AB,3.5
1003151,20151026,41,D,1
1003151,20151027,81,A,4
1003151,20151028,67,B,3
1003151,20151029,78,AB,3.5
1003151,20151030,84,A,4
1003151,20151031,58,BC,2.5
1003151,20151032,86,A,4
1003151,20151033,97,A,4
1003151,20151034,51,C,2
1003151,20151035,78,AB,3.5
1003151,20151036,74,AB,3.5
1003151,20151037,86,A,4
1003151,20151038,65,B,3
1003151,20151039,49,D,1
1003151,20161001,79,AB,3.5
1003151,20161002,44,D,1
1003151,20161003,77,AB,3.5
1003151,20161004,68,B,3
1003151,20161005,95,A,4
1003151,20161006,80,A,4
1003151,20161007,48,D,1
1003151,20161008,52,C,2
1003151,20161009,100,A,4
1003151,20161010,81,A,4
1003151,20161011,64,BC,2.5
1003151,20161012,92,A,4
1003151,20161013,51,C,2
1003151,20161014,86,A,4
1003151,20161015,77,AB,3.5
1003151,20161016,74,AB,3.5
1003151,20161017,58,BC,2.5
1003151,20161041,88,A,4
1003151,20161042,92,A,4
1003151,20161043,98,A,4
1003151,20161044,43,D,1
1003151,20161045,57,C,2
1003151,20161046,62,BC,2.5
1003151,20161047,75,AB,3.5
1003151,20161048,82,A,4
1003151,20161049,75,AB,3.5
1003151,20161050,62,BC,2.5
1003151,20161051,45,D,1
1003151,20161052,53,C,2
1003151,20161053,97,A,4
1003151,20161054,91,A,4
1003151,20161055,92,A,4
1003151,20161056,85,A,4
1003151,20161057,87,A,4
1003151,20161058,56,C,2
1003151,20161059,100,A,4
1003151,20161060,66,B,3
1003151,20161061,50,C,2
1003151,20161062,88,A,4
1003151,20161063,75,AB,3.5
1003151,20161064,92,A,4
1003151,20161065,57,C,2
1003151,20161066,62,BC,2.5
1003151,20161067,81,A,4
1003151,20161068,77,AB,3.5
1003151,20161069,47,D,1
1003151,20161070,91,A,4
1003151,20161071,73,AB,3.5
1003151,20161072,59,BC,2.5
1003151,20161073,47,D,1
1003151,20161074,62,BC,2.5
1003151,20161075,75,AB,3.5
1004141,20141001,83,A,4
1004141,20141002,46,D,1
1004141,20141003,93,A,4
1004141,20141004,65,B,3
1004141,20141005,53,C,2
1004141,20141006,55,C,2
1004141,20141007,45,D,1
1004141,20141008,65,B,3
1004141,20141009,91,A,4
1004141,20141010,45,D,1
1004141,20141011,43,D,1
1004141,20141012,75,AB,3.5
1004141,20141013,99,A,4
1004141,20141014,94,A,4
1004141,20141015,43,D,1
1004141,20141016,58,BC,2.5
1004141,20141017,66,B,3
1004141,20141018,82,A,4
1004141,20141019,85,A,4
1004141,20141020,44,D,1
1004141,20141021,67,B,3
1004141,20141022,42,D,1
1004141,20141023,59,BC,2.5
1004141,20141024,50,C,2
1004141,20141025,96,A,4
1004141,20141026,92,A,4
1004141,20141027,91,A,4
1004141,20141028,68,B,3
1004141,20141029,71,B,3
1004141,20141030,41,D,1
1004141,20141031,85,A,4
1004141,20141032,59,BC,2.5
1004141,20141033,71,B,3
1004141,20141034,77,AB,3.5
1004141,20141035,88,A,4
1004141,20141036,58,BC,2.5
1004141,20141037,78,AB,3.5
1004141,20141038,78,AB,3.5
1004141,20141039,95,A,4
1004141,20141040,46,D,1
1004141,20141041,89,A,4
1004141,20141042,99,A,4
1004141,20141043,91,A,4
1004141,20141044,85,A,4
1004141,20141045,49,D,1
1004141,20141046,89,A,4
1004141,20141047,60,BC,2.5
1004141,20141048,48,D,1
1004141,20141049,60,BC,2.5
1004141,20141050,74,AB,3.5
1004141,20141051,97,A,4
1004141,20141052,76,AB,3.5
1004151,20151001,68,B,3
1004151,20151002,48,D,1
1004151,20151003,98,A,4
1004151,20151004,46,D,1
1004151,20151005,67,B,3
1004151,20151006,80,A,4
1004151,20151007,94,A,4
1004151,20151008,70,B,3
1004151,20151009,94,A,4
1004151,20151010,97,A,4
1004151,20151011,64,BC,2.5
1004151,20151012,51,C,2
1004151,20151013,98,A,4
1004151,20151014,53,C,2
1004151,20151015,78,AB,3.5
1004151,20151016,67,B,3
1004151,20151017,58,BC,2.5
1004151,20151018,63,BC,2.5
1004151,20151019,50,C,2
1004151,20151020,96,A,4
1004151,20151021,75,AB,3.5
1004151,20151022,75,AB,3.5
1004151,20151023,48,D,1
1004151,20151024,71,B,3
1004151,20151025,47,D,1
1004151,20151026,91,A,4
1004151,20151027,56,C,2
1004151,20151028,60,BC,2.5
1004151,20151029,94,A,4
1004151,20151030,83,A,4
1004151,20151031,70,B,3
1004151,20151032,56,C,2
1004151,20151033,55,C,2
1004151,20151034,87,A,4
1004151,20151035,88,A,4
1004151,20151036,49,D,1
1004151,20151037,87,A,4
1004151,20151038,47,D,1
1004151,20151039,56,C,2
1004151,20161001,94,A,4
1004151,20161002,48,D,1
1004151,20161003,86,A,4
1004151,20161004,68,B,3
1004151,20161005,97,A,4
1004151,20161006,58,BC,2.5
1004151,20161007,98,A,4
1004151,20161008,83,A,4
1004151,20161009,48,D,1
1004151,20161010,85,A,4
1004151,20161011,96,A,4
1004151,20161012,100,A,4
1004151,20161013,54,C,2
1004151,20161014,87,A,4
1004151,20161015,85,A,4
1004151,20161016,75,AB,3.5
1004151,20161017,72,AB,3.5
1004151,20161041,71,B,3
1004151,20161042,63,BC,2.5
1004151,20161043,42,D,1
1004151,20161044,69,B,3
1004151,20161045,75,AB,3.5
1004151,20161046,84,A,4
1004151,20161047,76,AB,3.5
1004151,20161048,89,A,4
1004151,20161049,94,A,4
1004151,20161050,41,D,1
1004151,20161051,45,D,1
1004151,20161052,43,D,1
1004151,20161053,58,BC,2.5
1004151,20161054,46,D,1
1004151,20161055,72,AB,3.5
1004151,20161056,47,D,1
1004151,20161057,58,BC,2.5
1004151,20161058,67,B,3
1004151,20161059,87,A,4
1004151,20161060,66,B,3
1004151,20161061,44,D,1
1004151,20161062,73,AB,3.5
1004151,20161063,86,A,4
1004151,20161064,50,C,2
1004151,20161065,45,D,1
1004151,20161066,99,A,4
1004151,20161067,84,A,4
1004151,20161068,79,AB,3.5
1004151,20161069,63,BC,2.5
1004151,20161070,41,D,1
1004151,20161071,62,BC,2.5
1004151,20161072,67,B,3
1004151,20161073,44,D,1
1004151,20161074,58,BC,2.5
1004151,20161075,74,AB,3.5
1005141,20141001,50,C,2
1005141,20141002,78,AB,3.5
1005141,20141003,68,B,3
1005141,20141004,74,AB,3.5
1005141,20141005,65,B,3
1005141,20141006,68,B,3
1005141,20141007,41,D,1
1005141,20141008,85,A,4
1005141,20141009,51,C,2
1005141,20141010,95,A,4
1005141,20141011,49,D,1
1005141,20141012,85,A,4
1005141,20141013,85,A,4
1005141,20141014,80,A,4
1005141,20141015,50,C,2
1005141,20141016,78,AB,3.5
1005141,20141017,83,A,4
1005141,20141018,89,A,4
1005141,20141019,97,A,4
1005141,20141020,95,A,4
1005141,20141021,51,C,2
1005141,20141022,90,A,4
1005141,20141023,97,A,4
1005141,20141024,67,B,3
1005141,20141025,94,A,4
1005141,20141026,95,A,4
1005141,20141027,74,AB,3.5
1005141,20141028,64,BC,2.5
1005141,20141029,41,D,1
1005141,20141030,59,BC,2.5
1005141,20141031,100,A,4
1005141,20141032,58,BC,2.5
1005141,20141033,47,D,1
1005141,20141034,67,B,3
1005141,20141035,49,D,1
1005141,20141036,90,A,4
1005141,20141037,99,A,4
1005141,20141038,54,C,2
1005141,20141039,64,BC,2.5
1005141,20141040,100,A,4
1005141,20141041,49,D,1
1005141,20141042,72,AB,3.5
1005141,20141043,83,A,4
1005141,20141044,61,BC,2.5
1005141,20141045,62,BC,2.5
1005141,20141046,88,A,4
1005141,20141047,43,D,1
1005141,20141048,53,C,2
1005141,20141049,48,D,1
1005141,20141050,78,AB,3.5
1005141,20141051,95,A,4
1005141,20141052,52,C,2
1005151,20151001,69,B,3
1005151,20151002,96,A,4
1005151,20151003,51,C,2
1005151,20151004,91,A,4
1005151,20151005,66,B,3
1005151,20151006,52,C,2
1005151,20151007,72,AB,3.5
1005151,20151008,58,BC,2.5
1005151,20151009,65,B,3
1005151,20151010,76,AB,3.5
1005151,20151011,52,C,2
1005151,20151012,43,D,1
1005151,20151013,94,A,4
1005151,20151014,78,AB,3.5
1005151,20151015,57,C,2
1005151,20151016,77,AB,3.5
1005151,20151017,58,BC,2.5
1005151,20151018,72,AB,3.5
1005151,20151019,60,BC,2.5
1005151,20151020,75,AB,3.5
1005151,20151021,90,A,4
1005151,20151022,52,C,2
1005151,20151023,51,C,2
1005151,20151024,83,A,4
1005151,20151025,47,D,1
1005151,20151026,77,AB,3.5
1005151,20151027,59,BC,2.5
1005151,20151028,63,BC,2.5
1005151,20151029,58,BC,2.5
1005151,20151030,75,AB,3.5
1005151,20151031,48,D,1
1005151,20151032,80,A,4
1005151,20151033,74,AB,3.5
1005151,20151034,54,C,2
1005151,20151035,45,D,1
1005151,20151036,45,D,1
1005151,20151037,56,C,2
1005151,20151038,87,A,4
1005151,20151039,100,A,4
1005151,20161001,88,A,4
1005151,20161002,93,A,4
1005151,20161003,42,D,1
1005151,20161004,69,B,3
1005151,20161005,85,A,4
1005151,20161006,67,B,3
1005151,20161007,74,AB,3.5
1005151,20161008,70,B,3
1005151,20161009,73,AB,3.5
1005151,20161010,66,B,3
1005151,20161011,69,B,3
1005151,20161012,94,A,4
1005151,20161013,91,A,4
1005151,20161014,48,D,1
1005151,20161015,92,A,4
1005151,20161016,74,AB,3.5
1005151,20161017,58,BC,2.5
1005151,20161041,48,D,1
1005151,20161042,81,A,4
1005151,20161043,60,BC,2.5
1005151,20161044,68,B,3
1005151,20161045,100,A,4
1005151,20161046,67,B,3
1005151,20161047,60,BC,2.5
1005151,20161048,55,C,2
1005151,20161049,98,A,4
1005151,20161050,69,B,3
1005151,20161051,69,B,3
1005151,20161052,62,BC,2.5
1005151,20161053,47,D,1
1005151,20161054,62,BC,2.5
1005151,20161055,72,AB,3.5
1005151,20161056,96,A,4
1005151,20161057,47,D,1
1005151,20161058,53,C,2
1005151,20161059,78,AB,3.5
1005151,20161060,73,AB,3.5
1005151,20161061,85,A,4
1005151,20161062,47,D,1
1005151,20161063,91,A,4
1005151,20161064,89,A,4
1005151,20161065,76,AB,3.5
1005151,20161066,47,D,1
1005151,20161067,87,A,4
1005151,20161068,47,D,1
1005151,20161069,48,D,1
1005151,20161070,73,AB,3.5
1005151,20161071,81,A,4
1005151,20161072,83,A,4
1005151,20161073,76,AB,3.5
1005151,20161074,91,A,4
1005151,20161075,49,D,1
1006141,20141001,90,A,4
1006141,20141002,60,BC,2.5
1006141,20141003,83,A,4
1006141,20141004,71,B,3
1006141,20141005,55,C,2
1006141,20141006,89,A,4
1006141,20141007,50,C,2
1006141,20141008,98,A,4
1006141,20141009,68,B,3
1006141,20141010,48,D,1
1006141,20141011,74,AB,3.5
1006141,20141012,91,A,4
1006141,20141013,77,AB,3.5
1006141,20141014,86,A,4
1006141,20141015,82,A,4
1006141,20141016,53,C,2
1006141,20141017,69,B,3
1006141,20141018,74,AB,3.5
1006141,20141019,95,A,4
1006141,20141020,87,A,4
1006141,20141021,77,AB,3.5
1006141,20141022,76,AB,3.5
1006141,20141023,79,AB,3.5
1006141,20141024,59,BC,2.5
1006141,20141025,93,A,4
1006141,20141026,48,D,1
1006141,20141027,60,BC,2.5
1006141,20141028,90,A,4
1006141,20141029,60,BC,2.5
1006141,20141030,44,D,1
1006141,20141031,41,D,1
1006141,20141032,84,A,4
1006141,20141033,85,A,4
1006141,20141034,41,D,1
1006141,20141035,78,AB,3.5
1006141,20141036,59,BC,2.5
1006141,20141037,47,D,1
1006141,20141038,69,B,3
1006141,20141039,92,A,4
1006141,20141040,61,BC,2.5
1006141,20141041,58,BC,2.5
1006141,20141042,61,BC,2.5
1006141,20141043,83,A,4
1006141,20141044,59,BC,2.5
1006141,20141045,82,A,4
1006141,20141046,86,A,4
1006141,20141047,43,D,1
1006141,20141048,97,A,4
1006141,20141049,51,C,2
1006141,20141050,85,A,4
1006141,20141051,44,D,1
1006141,20141052,98,A,4
1006151,20151001,85,A,4
1006151,20151002,55,C,2
1006151,20151003,63,BC,2.5
1006151,20151004,53,C,2
1006151,20151005,85,A,4
1006151,20151006,100,A,4
1006151,20151007,56,C,2
1006151,20151008,50,C,2
1006151,20151009,81,A,4
1006151,20151010,83,A,4
1006151,20151011,58,BC,2.5
1006151,20151012,88,A,4
1006151,20151013,74,AB,3.5
1006151,20151014,59,BC,2.5
1006151,20151015,62,BC,2.5
1006151,20151016,76,AB,3.5
1006151,20151017,63,BC,2.5
1006151,20151018,70,B,3
1006151,20151019,89,A,4
1006151,20151020,52,C,2
1006151,20151021,98,A,4
1006151,20151022,57,C,2
1006151,20151023,42,D,1
1006151,20151024,71,B,3
1006151,20151025,74,AB,3.5
1006151,20151026,58,BC,2.5
1006151,20151027,85,A,4
1006151,20151028,97,A,4
1006151,20151029,62,BC,2.5
1006151,20151030,78,AB,3.5
1006151,20151031,83,A,4
1006151,20151032,84,A,4
1006151,20151033,48,D,1
1006151,20151034,86,A,4
1006151,20151035,89,A,4
1006151,20151036,52,C,2
1006151,20151037,83,A,4
1006151,20151038,72,AB,3.5
1006151,20151039,54,C,2
1006151,20161001,94,A,4
1006151,20161002,52,C,2
1006151,20161003,99,A,4
1006151,20161004,88,A,4
1006151,20161005,100,A,4
1006151,20161006,56,C,2
1006151,20161007,90,A,4
1006151,20161008,46,D,1
1006151,20161009,75,AB,3.5
1006151,20161010,97,A,4
1006151,20161011,60,BC,2.5
1006151,20161012,74,AB,3.5
1006151,20161013,64,BC,2.5
1006151,20161014,42,D,1
1006151,20161015,77,AB,3.5
1006151,20161016,67,B,3
1006151,20161017,86,A,4
1006151,20161041,56,C,2
1006151,20161042,97,A,4
1006151,20161043,95,A,4
1006151,20161044,73,AB,3.5
1006151,20161045,81,A,4
1006151,20161046,79,AB,3.5
1006151,20161047,75,AB,3.5
1006151,20161048,88,A,4
1006151,20161049,97,A,4
1006151,20161050,79,AB,3.5
1006151,20161051,41,D,1
1006151,20161052,55,C,2
1006151,20161053,72,AB,3.5
1006151,20161054,44,D,1
1006151,20161055,79,AB,3.5
1006151,20161056,41,D,1
1006151,20161057,79,AB,3.5
1006151,20161058,90,A,4
1006151,20161059,82,A,4
1006151,20161060,56,C,2
1006151,20161061,55,C,2
1006151,20161062,56,C,2
1006151,20161063,77,AB,3.5
1006151,20161064,84,A,4
1006151,20161065,42,D,1
1006151,20161066,65,B,3
1006151,20161067,57,C,2
1006151,20161068,52,C,2
1006151,20161069,79,AB,3.5
1006151,20161070,53,C,2
1006151,20161071,54,C,2
1006151,20161072,43,D,1
1006151,20161073,59,BC,2.5
1006151,20161074,92,A,4
1006151,20161075,77,AB,3.5
1007141,20141001,70,B,3
1007141,20141002,79,AB,3.5
1007141,20141003,62,BC,2.5
1007141,20141004,58,BC,2.5
1007141,20141005,55,C,2
1007141,20141006,80,A,4
1007141,20141007,79,AB,3.5
1007141,20141008,99,A,4
1007141,20141009,47,D,1
1007141,20141010,72,AB,3.5
1007141,20141011,51,C,2
1007141,20141012,96,A,4
1007141,20141013,97,A,4
1007141,20141014,91,A,4
1007141,20141015,67,B,3
1007141,20141016,61,BC,2.5
1007141,20141017,79,AB,3.5
1007141,20141018,49,D,1
1007141,20141019,49,D,1
1007141,20141020,46,D,1
1007141,20141021,62,BC,2.5
1007141,20141022,78,AB,3.5
1007141,20141023,51,C,2
1007141,20141024,58,BC,2.5
1007141,20141025,70,B,3
1007141,20141026,67,B,3
1007141,20141027,92,A,4
1007141,20141028,52,C,2
1007141,20141029,99,A,4
1007141,20141030,50,C,2
1007141,20141031,98,A,4
1007141,20141032,99,A,4
1007141,20141033,64,BC,2.5
1007141,20141034,50,C,2
1007141,20141035,62,BC,2.5
1007141,20141036,43,D,1
1007141,20141037,64,BC,2.5
1007141,20141038,57,C,2
1007141,20141039,82,A,4
1007141,20141040,46,D,1
1007141,20141041,47,D,1
1007141,20141042,68,B,3
1007141,20141043,81,A,4
1007141,20141044,100,A,4
1007141,20141045,81,A,4
1007141,20141046,48,D,1
1007141,20141047,72,AB,3.5
1007141,20141048,87,A,4
1007141,20141049,58,BC,2.5
1007141,20141050,73,AB,3.5
1007141,20141051,43,D,1
1007141,20141052,82,A,4
1007151,20151001,89,A,4
1007151,20151002,63,BC,2.5
1007151,20151003,80,A,4
1007151,20151004,55,C,2
1007151,20151005,79,AB,3.5
1007151,20151006,91,A,4
1007151,20151007,96,A,4
1007151,20151008,86,A,4
1007151,20151009,97,A,4
1007151,20151010,43,D,1
1007151,20151011,54,C,2
1007151,20151012,99,A,4
1007151,20151013,50,C,2
1007151,20151014,46,D,1
1007151,20151015,41,D,1
1007151,20151016,41,D,1
1007151,20151017,52,C,2
1007151,20151018,69,B,3
1007151,20151019,45,D,1
1007151,20151020,71,B,3
1007151,20151021,89,A,4
1007151,20151022,86,A,4
1007151,20151023,64,BC,2.5
1007151,20151024,97,A,4
1007151,20151025,76,AB,3.5
1007151,20151026,71,B,3
1007151,20151027,85,A,4
1007151,20151028,50,C,2
1007151,20151029,55,C,2
1007151,20151030,83,A,4
1007151,20151031,90,A,4
